,id_chamado,id_origem_ocorrencia,data_inicio,data_fim,id_bairro,id_territorialidade,id_logradouro,numero_logradouro,id_unidade_organizacional,nome_unidade_organizacional,id_unidade_organizacional_mae,unidade_organizacional_ouvidoria,categoria,id_tipo,tipo,id_subtipo,subtipo,status,longitude,latitude,data_alvo_finalizacao,data_alvo_diagnostico,data_real_diagnostico,tempo_prazo,prazo_unidade,prazo_tipo,dentro_prazo,situacao,tipo_situacao,justificativa_status,reclamacoes,data_particao
67,4576426,1,2014-08-16 15:34:55,2014-10-09 14:56:57,10,1,76273,1,792,DPL - Diretoria de Planejamento e Projetos,FPJ - Fundação Parques e Jardins,False,Serviço,686,"Parques urbanos, jardins e praças da Fundação Parques e Jardins",2536,Fiscalização de bens adotados,Fechado com solução,-43.2214747,-22.8966516,2014-09-01 00:00:00,2014-09-01 00:00:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
68,4638560,1,2014-08-29 11:49:16,2014-09-03 14:24:27,48,3,284786,,883,Coordenadoria de Ações Sócio-Habitacionais,SMH - Secretaria Municipal de Habitação,False,Serviço,762,Auxílio Habitacional Temporário,2677,Solicitação de inclusão no cadastro do auxílio habitacional,Fechado com solução,,,2014-09-12 11:49:00,2014-09-12 11:49:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
69,4556796,1,2014-08-12 12:46:42,2014-08-15 14:22:40,79,3,79079,339,883,Coordenadoria de Ações Sócio-Habitacionais,SMH - Secretaria Municipal de Habitação,False,Serviço,762,Auxílio Habitacional Temporário,2677,Solicitação de inclusão no cadastro do auxílio habitacional,Fechado com solução,,,2014-08-26 12:46:00,2014-08-26 12:46:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
70,4572886,1,2014-08-15 14:10:03,2014-09-08 14:54:53,110,3,12609,78,883,Coordenadoria de Ações Sócio-Habitacionais,SMH - Secretaria Municipal de Habitação,False,Serviço,762,Auxílio Habitacional Temporário,2677,Solicitação de inclusão no cadastro do auxílio habitacional,Fechado com solução,,,2014-08-29 14:10:00,,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
71,4601479,1,2014-08-21 15:46:06,2014-08-26 12:27:27,,,,27,883,Coordenadoria de Ações Sócio-Habitacionais,SMH - Secretaria Municipal de Habitação,False,Serviço,762,Auxílio Habitacional Temporário,2677,Solicitação de inclusão no cadastro do auxílio habitacional,Fechado com solução,,,2014-09-04 15:46:00,2014-09-04 15:46:00,,,D,F,No prazo,Encerrado,Atendido,,1,2014-08-01
72,4610097,1,2014-08-23 11:43:57,2014-08-27 10:17:41,,,,,883,Coordenadoria de Ações Sócio-Habitacionais,SMH - Secretaria Municipal de Habitação,False,Serviço,762,Auxílio Habitacional Temporário,2677,Solicitação de inclusão no cadastro do auxílio habitacional,Fechado com solução,,,2014-09-08 00:00:00,2014-09-08 00:00:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
73,4596810,1,2014-08-20 21:45:01,2014-08-22 12:15:04,15,2,76661,110,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,86,Transporte Escolar,2955,Verificação de transporte escolar com irregularidades,Fechado com solução,-43.177801200000005,-22.9369764,2014-08-30 21:45:00,2014-08-30 21:45:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
74,4589175,1,2014-08-19 15:50:39,2014-08-21 18:22:30,5,1,62331,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,86,Transporte Escolar,2955,Verificação de transporte escolar com irregularidades,Fechado com solução,,,2014-08-29 15:50:00,2014-08-29 15:50:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
75,4554362,1,2014-08-12 07:24:15,2014-08-15 13:37:01,7,1,80721,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,86,Transporte Escolar,2955,Verificação de transporte escolar com irregularidades,Fechado com solução,,,2014-08-22 07:24:00,2014-08-22 07:24:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
76,4563725,1,2014-08-13 16:03:37,2014-08-15 13:36:38,77,3,13888,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,86,Transporte Escolar,2955,Verificação de transporte escolar com irregularidades,Fechado com solução,,,2014-08-23 16:03:00,2014-08-23 16:03:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
77,4621904,11,2014-08-26 13:10:11,2014-08-29 14:40:24,132,4,165043,500,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,86,Transporte Escolar,2955,Verificação de transporte escolar com irregularidades,Fechado com solução,-43.4556104,-23.0226255,2014-09-05 13:10:00,2014-09-05 13:10:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
78,4638900,1,2014-08-29 12:39:03,2014-09-16 15:17:28,20,2,65862,0,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,86,Transporte Escolar,2954,Verificação de má conduta do motorista do transporte escolar,Fechado com solução,-43.1866814,-22.9451038,2014-09-08 12:39:00,2014-09-08 12:39:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
79,4584035,1,2014-08-18 18:31:06,2014-08-19 10:24:50,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,86,Transporte Escolar,2954,Verificação de má conduta do motorista do transporte escolar,Fechado com solução,,,2014-08-28 18:31:00,2014-08-28 18:31:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
80,4625573,1,2014-08-27 08:16:45,2014-08-29 14:38:50,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,86,Transporte Escolar,2955,Verificação de transporte escolar com irregularidades,Fechado com solução,,,2014-09-06 08:16:00,2014-09-06 08:16:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
81,4555776,1,2014-08-12 10:44:12,2014-08-15 13:37:20,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,86,Transporte Escolar,2955,Verificação de transporte escolar com irregularidades,Fechado com solução,,,2014-08-22 10:44:00,2014-08-22 10:44:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
82,4582010,1,2014-08-18 13:28:47,2014-08-21 18:23:56,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,86,Transporte Escolar,2955,Verificação de transporte escolar com irregularidades,Fechado com solução,,,2014-08-28 13:28:00,,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
83,4614302,13,2014-08-25 10:49:06,2014-08-25 14:21:14,68,3,79046,118,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,92,Multas,611,Multa de trânsito não recebida (constante no sistema da SMTR),Fechado com solução,-43.3040157,-22.8911141,2014-09-24 10:49:00,2014-09-24 10:49:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
84,4587764,1,2014-08-19 12:43:40,2014-08-21 18:20:52,20,2,70045,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,92,Multas,629,Multa de trânsito paga (constante no sistema da SMTR),Fechado com solução,,,2014-09-18 12:43:00,2014-09-18 12:43:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
85,4535503,1,2014-08-07 09:20:01,2014-08-21 18:48:24,20,2,70045,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,92,Multas,629,Multa de trânsito paga (constante no sistema da SMTR),Fechado com solução,,,2014-09-06 09:20:00,2014-09-06 09:20:00,,,D,F,No prazo,Encerrado,Atendido,,1,2014-08-01
86,4517716,13,2014-08-03 19:42:47,2014-08-04 16:55:35,46,3,13706,944,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,92,Multas,629,Multa de trânsito paga (constante no sistema da SMTR),Fechado com solução,,,2014-09-02 19:42:00,2014-09-02 19:42:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
87,4635048,1,2014-08-28 16:56:28,2014-10-30 18:19:49,144,5,159236,60,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,92,Multas,611,Multa de trânsito não recebida (constante no sistema da SMTR),Fechado com solução,-43.6178996,-22.8815902,2014-09-27 16:56:00,2014-09-27 16:56:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
88,4596400,1,2014-08-20 19:50:46,2014-09-11 11:48:54,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,92,Multas,629,Multa de trânsito paga (constante no sistema da SMTR),Fechado com solução,,,2014-09-19 19:50:00,2014-09-19 19:50:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
89,4528942,1,2014-08-05 20:10:27,2014-08-15 14:56:42,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,92,Multas,629,Multa de trânsito paga (constante no sistema da SMTR),Fechado com solução,,,2014-09-04 20:10:00,2014-09-04 20:10:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
90,4628040,1,2014-08-27 12:43:39,2014-09-11 16:52:40,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,92,Multas,629,Multa de trânsito paga (constante no sistema da SMTR),Fechado com solução,,,2014-09-26 12:43:00,2014-09-26 12:43:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
91,4595798,1,2014-08-20 18:01:00,2014-08-20 18:18:32,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,92,Multas,629,Multa de trânsito paga (constante no sistema da SMTR),Fechado com solução,,,2014-09-19 18:01:00,2014-09-19 18:01:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
92,4511629,1,2014-08-01 13:34:50,2014-08-15 14:57:09,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,92,Multas,629,Multa de trânsito paga (constante no sistema da SMTR),Fechado com solução,,,2014-08-31 13:34:00,2014-08-31 13:34:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
93,4573377,1,2014-08-15 15:30:52,2014-08-21 18:39:57,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,92,Multas,629,Multa de trânsito paga (constante no sistema da SMTR),Fechado com solução,,,2014-09-14 15:30:00,2014-09-14 15:30:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
94,4633552,1,2014-08-28 12:55:14,2014-08-28 14:41:01,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,92,Multas,629,Multa de trânsito paga (constante no sistema da SMTR),Fechado com solução,,,2014-09-27 12:55:00,2014-09-27 12:55:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
95,4619863,1,2014-08-26 09:38:33,2014-08-26 16:46:27,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,92,Multas,629,Multa de trânsito paga (constante no sistema da SMTR),Fechado com solução,,,2014-09-25 09:38:00,2014-09-25 09:38:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
96,4575391,1,2014-08-16 10:09:59,2014-08-21 18:34:00,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,92,Multas,629,Multa de trânsito paga (constante no sistema da SMTR),Fechado com solução,,,2014-09-15 10:09:00,2014-09-15 10:09:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
97,4632099,1,2014-08-28 09:56:06,2014-08-28 11:13:49,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,92,Multas,629,Multa de trânsito paga (constante no sistema da SMTR),Fechado com solução,,,2014-09-27 09:56:00,2014-09-27 09:56:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
98,4635965,11,2014-08-28 20:14:10,2014-09-11 12:22:21,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,92,Multas,629,Multa de trânsito paga (constante no sistema da SMTR),Fechado com solução,,,2014-09-27 20:14:00,2014-09-27 20:14:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
99,4558905,13,2014-08-12 17:56:28,2014-08-15 14:56:20,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,92,Multas,629,Multa de trânsito paga (constante no sistema da SMTR),Fechado com solução,,,2014-09-11 17:56:00,2014-09-11 17:56:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
100,4604344,1,2014-08-22 09:29:08,2014-08-22 13:06:29,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,92,Multas,632,Multa de trânsito - verificação da troca de real infrator,Fechado com solução,,,2014-09-21 09:29:00,2014-09-21 09:29:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
101,4596520,1,2014-08-20 20:16:05,2014-08-21 12:14:16,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,92,Multas,632,Multa de trânsito - verificação da troca de real infrator,Fechado com solução,,,2014-09-19 20:16:00,2014-09-19 20:16:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
102,4612139,1,2014-08-24 18:41:55,2014-08-25 14:13:08,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,92,Multas,632,Multa de trânsito - verificação da troca de real infrator,Fechado com solução,,,2014-09-23 18:41:00,2014-09-23 18:41:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
103,4519876,1,2014-08-04 11:12:36,2014-11-07 16:27:56,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,92,Multas,629,Multa de trânsito paga (constante no sistema da SMTR),Fechado com solução,,,2014-09-03 11:12:00,2014-09-03 11:12:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
104,4605541,1,2014-08-22 11:30:32,2014-08-22 12:49:30,5,1,62331,257,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,94,Processos,1250,Verificação do número do processo aberto na Secretaria Municipal de Transportes ,Fechado com solução,-43.1868086,-22.9149302,2014-09-01 11:30:00,2014-09-01 11:30:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
105,4604247,1,2014-08-22 09:15:30,2014-08-25 16:53:14,122,4,21337,372,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,94,Processos,1250,Verificação do número do processo aberto na Secretaria Municipal de Transportes ,Fechado com solução,-43.3785558,-22.9349773,2014-09-01 09:15:00,2014-09-01 09:15:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
106,4563827,1,2014-08-13 16:18:23,2014-08-28 12:26:56,87,3,141,16,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,94,Processos,2953,Agilização de processo na SMTR,Fechado com solução,,,2014-08-23 16:18:00,2014-08-23 16:18:00,,,D,F,Fora do prazo,Encerrado,Atendido,,0,2014-08-01
107,4627102,1,2014-08-27 11:01:59,2014-09-02 12:37:10,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,94,Processos,1250,Verificação do número do processo aberto na Secretaria Municipal de Transportes ,Fechado com solução,,,2014-09-06 11:01:00,2014-09-06 11:01:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
108,4582231,1,2014-08-18 13:58:46,2014-08-25 14:46:30,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,94,Processos,1250,Verificação do número do processo aberto na Secretaria Municipal de Transportes ,Fechado com solução,,,2014-08-28 13:58:00,,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
109,4584008,1,2014-08-18 18:25:43,2014-08-19 10:07:15,,,,0,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,94,Processos,1250,Verificação do número do processo aberto na Secretaria Municipal de Transportes ,Fechado com solução,,,2014-08-28 18:25:00,2014-08-28 18:25:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
110,4519213,1,2014-08-04 10:09:13,2014-08-04 17:21:25,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,94,Processos,1250,Verificação do número do processo aberto na Secretaria Municipal de Transportes ,Fechado com solução,,,2014-08-14 10:09:00,2014-08-14 10:09:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
111,4616430,1,2014-08-25 15:11:02,2014-08-25 16:46:17,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,94,Processos,1250,Verificação do número do processo aberto na Secretaria Municipal de Transportes ,Fechado com solução,,,2014-09-04 15:11:00,2014-09-04 15:11:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
112,4583115,1,2014-08-18 15:54:29,2014-08-25 14:46:08,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,94,Processos,1250,Verificação do número do processo aberto na Secretaria Municipal de Transportes ,Fechado com solução,,,2014-08-28 15:54:00,,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
113,4536644,1,2014-08-07 11:28:16,2014-08-07 11:47:44,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,94,Processos,1250,Verificação do número do processo aberto na Secretaria Municipal de Transportes ,Fechado com solução,,,2014-08-17 11:28:00,,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
114,4587279,1,2014-08-19 11:43:08,2014-08-25 16:45:09,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,94,Processos,1250,Verificação do número do processo aberto na Secretaria Municipal de Transportes ,Fechado com solução,,,2014-08-29 11:43:00,2014-08-29 11:43:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
115,4531672,1,2014-08-06 12:20:20,2014-08-08 08:50:49,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,94,Processos,2953,Agilização de processo na SMTR,Fechado com solução,,,2014-08-16 12:20:00,2014-08-16 12:20:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
116,4572493,1,2014-08-15 12:56:57,2014-08-15 17:16:00,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,94,Processos,2953,Agilização de processo na SMTR,Fechado com solução,,,2014-08-25 12:56:00,2014-08-25 12:56:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
117,4581330,1,2014-08-18 12:09:47,2014-08-22 12:18:04,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,94,Processos,2953,Agilização de processo na SMTR,Fechado com solução,,,2014-08-28 12:09:00,2014-08-28 12:09:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
118,4509911,1,2014-08-01 09:41:58,2014-08-01 11:34:28,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,94,Processos,2953,Agilização de processo na SMTR,Fechado com solução,,,2014-08-11 09:41:00,,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
119,4582082,1,2014-08-18 13:38:33,2014-08-22 13:05:00,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,94,Processos,2953,Agilização de processo na SMTR,Fechado com solução,,,2014-08-28 13:38:00,,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
120,4551944,1,2014-08-11 15:10:37,2014-08-13 14:39:38,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,94,Processos,2953,Agilização de processo na SMTR,Fechado com solução,,,2014-08-21 15:10:00,2014-08-21 15:10:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
121,4563233,1,2014-08-13 14:55:45,2014-08-22 12:18:26,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,94,Processos,2953,Agilização de processo na SMTR,Fechado com solução,,,2014-08-23 14:55:00,2014-08-23 14:55:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
122,4521903,1,2014-08-04 15:32:11,2014-08-12 16:11:25,,,,,55,SMTR - Secretaria Municipal de Transportes,SMTR - Secretaria Municipal de Transportes,False,Serviço,94,Processos,2953,Agilização de processo na SMTR,Fechado com solução,,,2014-08-14 15:32:00,2014-08-14 15:32:00,,,D,F,No prazo,Encerrado,Atendido,,0,2014-08-01
